"","AGE","WORKCLASS","FNLWGT","EDUCATION","EDUCATIONNUM","MARITALSTATUS","OCCUPATION","RELATIONSHIP","RACE","SEX","CAPITALGAIN","CAPITALLOSS","HOURSPERWEEK","NATIVECOUNTRY","ABOVE50K"
"12334",18," Private",256967," 10th",6," Never-married"," Sales"," Other-relative"," Black"," Female",0,0,40," United-States",0
"9207",58," Private",473836," 7th-8th",4," Widowed"," Farming-fishing"," Other-relative"," White"," Female",0,0,45," Guatemala",0
"19872",37," Self-emp-not-inc",177277," Some-college",10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States",0
"26376",30," ?",201196," 11th",7," Never-married"," ?"," Own-child"," Black"," Female",0,0,40," United-States",0
"10589",19," Private",250818," Some-college",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States",0
"4852",75," Private",311184," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,24," United-States",0
"1344",59," State-gov",105363," HS-grad",9," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States",0
"11284",39," Self-emp-inc",241153," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States",0
"528",74," Private",99183," Some-college",10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,9," United-States",0
"16107",48," Private",118158," Assoc-acdm",12," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,44," United-States",0
"3998",37," Private",295949," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,1628,40," United-States",0
"22779",27," Private",97490," Some-college",10," Divorced"," Craft-repair"," Unmarried"," White"," Female",0,0,40," United-States",0
"13375",33," Private",113326," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," United-States",0
"29017",44," Local-gov",357814," 12th",8," Married-civ-spouse"," Other-service"," Other-relative"," White"," Female",0,0,35," Mexico",0
"7526",46," Private",172695," 11th",7," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,27," El-Salvador",0
"21197",17," Private",175465," 10th",6," Never-married"," Other-service"," Own-child"," White"," Female",0,0,14," United-States",0
"27002",45," Private",102202," Assoc-voc",11," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States",0
"7119",46," Private",28419," Assoc-voc",11," Never-married"," Transport-moving"," Not-in-family"," White"," Male",0,0,50," United-States",0
"13658",20," Private",117618," Some-college",10," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,40," United-States",0
"25799",22," Private",288132," Some-college",10," Never-married"," Sales"," Own-child"," White"," Female",0,0,35," United-States",0
"22765",44," Private",109273," Some-college",10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,38," United-States",0
"11746",33," Private",167309," Bachelors",13," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States",0
"14458",21," Private",131230," Some-college",10," Never-married"," Sales"," Own-child"," White"," Male",0,0,10," United-States",0
"3074",27," Private",229803," HS-grad",9," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,40," United-States",0
"6630",23," Private",120910," HS-grad",9," Never-married"," Other-service"," Unmarried"," White"," Female",0,0,35," United-States",0
"8789",18," ?",276864," Some-college",10," Never-married"," ?"," Own-child"," White"," Female",0,1602,20," United-States",0
"29201",32," Private",159589," HS-grad",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,50," United-States",0
"23384",30," Private",94413," Some-college",10," Divorced"," Transport-moving"," Not-in-family"," White"," Male",0,0,30," United-States",0
"31666",41," Federal-gov",193882," HS-grad",9," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States",0
"9696",52," Self-emp-not-inc",72257," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,50," United-States",0
"13280",48," Private",146919," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,45," United-States",0
"32083",49," Private",23776," Some-college",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",0
"15323",36," Federal-gov",239074," Assoc-acdm",12," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States",0
"2453",20," Private",171398," 10th",6," Never-married"," Sales"," Not-in-family"," Other"," Male",0,0,40," United-States",0
"13801",40," Private",162098," HS-grad",9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,30," United-States",0
"14206",25," Private",86872," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",0
"30724",34," ?",362787," HS-grad",9," Never-married"," ?"," Unmarried"," Black"," Female",0,0,35," United-States",0
"19124",20," Private",62865," HS-grad",9," Never-married"," Priv-house-serv"," Not-in-family"," White"," Female",0,0,45," United-States",0
"22764",22," Private",223019," HS-grad",9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,20," United-States",0
"21374",50," Private",188186," Masters",14," Divorced"," Sales"," Not-in-family"," White"," Female",0,1590,45," United-States",0
"14787",30," Private",136651," 5th-6th",3," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Mexico",0
"19600",55," Self-emp-not-inc",193374," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States",0
"6647",37," ?",223732," Some-college",10," Separated"," ?"," Unmarried"," White"," Male",0,0,40," United-States",0
"28668",18," Private",234428," 11th",7," Never-married"," Other-service"," Own-child"," White"," Male",0,0,20," United-States",0
"24508",57," Private",89182," HS-grad",9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States",0
"13265",38," Private",149347," Some-college",10," Divorced"," Sales"," Not-in-family"," White"," Male",0,0,60," United-States",0
"18951",23," Private",216639," Bachelors",13," Never-married"," Tech-support"," Not-in-family"," White"," Female",0,0,40," United-States",0
"24701",27," Private",230563," HS-grad",9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States",0
"20776",62," ?",72486," HS-grad",9," Married-civ-spouse"," ?"," Husband"," Asian-Pac-Islander"," Male",0,0,24," China",0
"14732",37," Local-gov",269300," Some-college",10," Married-spouse-absent"," Adm-clerical"," Unmarried"," Black"," Female",0,0,27," United-States",0
"2852",20," State-gov",243986," Some-college",10," Never-married"," Prof-specialty"," Own-child"," White"," Female",0,0,20," United-States",0
"17016",72," ?",289930," Bachelors",13," Separated"," ?"," Not-in-family"," White"," Female",991,0,7," United-States",0
"5263",42," Private",179557," Some-college",10," Divorced"," Tech-support"," Not-in-family"," White"," Female",0,0,40," United-States",0
"375",44," Private",160323," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"12655",40," Private",235371," Assoc-voc",11," Divorced"," Prof-specialty"," Unmarried"," White"," Male",0,0,40," United-States",0
"10210",32," Private",290964," Bachelors",13," Never-married"," Sales"," Not-in-family"," White"," Female",0,1590,40," United-States",0
"25595",28," Private",111520," 11th",7," Never-married"," Machine-op-inspct"," Unmarried"," White"," Female",0,0,40," Nicaragua",0
"12245",76," Private",98695," Some-college",10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,20," United-States",0
"18585",33," Private",268147," 9th",5," Never-married"," Sales"," Unmarried"," White"," Female",0,0,40," United-States",0
"13724",36," Local-gov",116892," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"20353",37," Self-emp-not-inc",29054," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,50," United-States",0
"22272",56," Self-emp-not-inc",66356," Some-college",10," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,50," United-States",0
"8387",29," Private",204862," Assoc-acdm",12," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,36," United-States",0
"7804",55," Private",127014," HS-grad",9," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,60," United-States",0
"23798",30," Private",260782," HS-grad",9," Never-married"," Craft-repair"," Unmarried"," White"," Male",0,0,40," ?",0
"4707",48," Private",216292," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,43," United-States",0
"21418",18," Private",171088," Some-college",10," Never-married"," Sales"," Own-child"," White"," Female",0,0,10," United-States",0
"27692",57," Private",250201," HS-grad",9," Widowed"," Transport-moving"," Unmarried"," White"," Male",0,0,50," United-States",0
"10950",21," Private",210165," 9th",5," Married-spouse-absent"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States",0
"17492",19," Private",168693," HS-grad",9," Never-married"," Sales"," Own-child"," White"," Female",0,0,25," United-States",0
"5694",40," Private",342164," HS-grad",9," Separated"," Adm-clerical"," Unmarried"," White"," Female",0,0,37," United-States",0
"14052",33," Private",529104," 11th",7," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,50," United-States",0
"18435",58," Private",116901," HS-grad",9," Divorced"," Other-service"," Unmarried"," White"," Female",0,0,25," United-States",0
"15826",32," Private",123291," 12th",8," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States",0
"26170",20," Private",247115," Some-college",10," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,35," United-States",0
"31378",40," Private",110622," Prof-school",15," Married-civ-spouse"," Adm-clerical"," Other-relative"," Asian-Pac-Islander"," Female",0,0,40," Philippines",0
"2848",26," ?",188343," HS-grad",9," Never-married"," ?"," Unmarried"," Black"," Female",0,0,40," United-States",0
"1010",26," Private",109186," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,50," Germany",0
"12957",18," Private",100875," 11th",7," Never-married"," Other-service"," Unmarried"," White"," Female",0,0,28," United-States",0
"29564",33," Private",272411," Bachelors",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,40," United-States",0
"6264",42," Self-emp-not-inc",206066," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,65," United-States",0
"26221",28," Private",392100," HS-grad",9," Married-civ-spouse"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States",0
"5344",31," Private",202822," Some-college",10," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States",0
"1842",34," Local-gov",62463," Some-college",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,1579,40," United-States",0
"1265",22," Self-emp-inc",153516," Some-college",10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,35," United-States",0
"30634",18," Private",138557," 11th",7," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States",0
"26673",30," Private",206325," 11th",7," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,45," United-States",0
"8902",42," Private",141186," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States",0
"2603",45," State-gov",37672," Assoc-voc",11," Divorced"," Tech-support"," Unmarried"," White"," Female",0,0,40," United-States",0
"7364",56," Private",179625," 10th",6," Separated"," Other-service"," Unmarried"," White"," Female",0,0,32," United-States",0
"5047",46," Private",58126," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"26855",32," Self-emp-not-inc",188246," HS-grad",9," Divorced"," Sales"," Own-child"," White"," Male",0,1590,62," United-States",0
"88",33," Private",202051," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States",0
"32254",42," Self-emp-not-inc",34037," Bachelors",13," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,35," United-States",0
"11973",51," Private",245873," Some-college",10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States",0
"23094",23," Private",165064," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",0
"14765",40," Local-gov",165726," Assoc-voc",11," Divorced"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," United-States",0
"6932",35," Private",57640," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,35," United-States",0
"26588",67," Private",233022," 11th",7," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,20," United-States",0
"23863",32," Private",244147," HS-grad",9," Never-married"," Craft-repair"," Unmarried"," White"," Male",0,0,10," United-States",0
"5150",28," Private",199600," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," Black"," Male",0,0,40," United-States",0
"27186",28," Self-emp-not-inc",294398," Some-college",10," Never-married"," Machine-op-inspct"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"9936",22," Private",309178," HS-grad",9," Never-married"," Transport-moving"," Own-child"," White"," Male",0,0,40," United-States",0
"22291",33," Local-gov",100734," HS-grad",9," Divorced"," Tech-support"," Not-in-family"," White"," Female",0,0,55," United-States",0
"22637",21," Private",202125," HS-grad",9," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,40," United-States",0
"1624",44," Private",147206," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",0
"23522",29," Private",49087," Assoc-voc",11," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," United-States",0
"11972",46," Private",28334," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States",0
"9159",23," Private",235894," 11th",7," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,55," United-States",0
"19871",77," Private",344425," 9th",5," Married-civ-spouse"," Priv-house-serv"," Wife"," Black"," Female",0,0,10," United-States",0
